OrganizadorID,Organizador,VentasAjustadas,EgresosAjustados,MargenAjustado
1016,"Escalante, Altamirano y Rincón e Hijos",177.92,0.0,177.92
3868,Sola y Arellano,174.13,0.0,174.13
2641,Roybal-Valadez S. de H.,173.92,0.0,173.92
364,Ledesma y Peña e Hijo,170.28,0.0,170.28
109,Perales y Chávez y Flia.,169.13,0.0,169.13
4868,Air Delacrúz e Hijos,1335.31,1167.14,168.17
2624,Fajardo de Luevano y Flia.,167.75,0.0,167.75
2601,Segura y Crespo,535.7,367.99,167.71
2017,Air Saldaña y Flia.,798.64,633.1,165.54
3261,Lebrón-Quiroz SRL,1765.46,1600.62,164.84
4249,Banda y Villaseñor,164.76,0.0,164.76
2099,Miranda-Rivera e Hijos,3462.38,3298.18,164.2
1374,Pastor de Riera,1991.86,1827.68,164.18
4713,Deleón y Marrero,1115.9,952.51,163.39
120,Villanueva-Uribe,163.37,0.0,163.37
4919,Pedroza de Nazario,161.29,0.0,161.29
155,Grupo Mares,965.76,805.99,159.77
293,Aguado de Gaitán,156.42,0.0,156.42
1246,Zavala y Velázquez,422.03,266.61,155.42
2397,"Briones, Andreu y Acuña SA",155.23,0.0,155.23
1487,"Vidal, Delao y Zayas SRL",904.16,749.04,155.12
4012,"Méndez, Polanco y Segura e Hijos",155.06,0.0,155.06
2527,Empresa Espinoza,1580.4,1426.32,154.08
2320,"Lorenzo, Esteban y Medina y Flia.",960.98,807.01,153.97
2563,Empresa Camacho-Valdés,1192.49,1038.69,153.8
4650,Ojeda de Vigil e Hijos,152.14,0.0,152.14
339,Castellano de Balderas S. de H.,1301.09,1149.09,152.0
1707,Corporación González-Nazario,449.62,298.09,151.53
1109,Terrazas de Puga SRL,150.49,0.0,150.49
2757,Guerra de Oliva,148.29,0.0,148.29
1507,Tapia de Fajardo,508.46,361.86,146.6
4744,Agosto y Ocasio e Hija,190.02,45.11,144.91
2245,Ocasio-Naranjo e Hija,143.45,0.0,143.45
2431,Quintana y Amador y Asoc.,141.79,0.0,141.79
660,Empresa Partida-Cepeda,140.76,0.0,140.76
2568,Ballesteros y Nava,276.19,135.79,140.4
3778,Grupo Castillo e Hija,1596.8,1456.43,140.37
3995,"Espinal, Partida y Nieto e Hijos",140.27,0.0,140.27
2871,Aguado y Medina,138.17,0.0,138.17
4537,Cuenca-Espinosa e Hija,1260.15,1123.68,136.47
2518,Baeza de Covarrubias e Hijo,135.81,0.0,135.81
1237,Adorno y Cervantes,135.0,0.0,135.0
4756,Mondragón-Pastor,134.09,0.0,134.09
2060,Arribas y Bonilla SRL,1925.68,1791.62,134.06
2096,Grupo Alonso-Báez,628.45,495.05,133.4
1685,Air Osorio e Hijos,133.37,0.0,133.37
4877,"Olivera, Alcántar y Montalvo SRL",131.63,0.0,131.63
4621,Corporación Menéndez-Galindo,2047.63,1916.07,131.56
2244,Ureña-Grijalva e Hija,2251.43,2122.74,128.69
2715,Naranjo y Blázquez e Hija,128.01,0.0,128.01
720,Archuleta de Cuenca,127.72,0.0,127.72
4341,Corporación Segovia e Hija,126.88,0.0,126.88
1929,Andrés-Rascón,126.3,0.0,126.3
4796,Empresa Hurtado S. de H.,125.74,0.0,125.74
716,Orta y Alva y Asoc.,592.44,466.76,125.68
2313,Alonzo y Guzmán,125.4,0.0,125.4
4303,Caldera-Chávez e Hija,123.94,0.0,123.94
661,Pelayo y Loya e Hijos,3541.17,3418.43,122.74
2509,Ornelas-Banda,1494.94,1373.12,121.82
1089,Cintrón-Trujillo SRL,121.26,0.0,121.26
1747,Villaseñor de Bautista e Hijo,119.05,0.0,119.05
1436,Salazar-Zavala,118.69,0.0,118.69
3231,Garza-Díaz,1530.92,1412.8,118.12
3462,"Millán, Guzmán y Barragán y Flia.",116.92,0.0,116.92
2311,Saiz de Hinojosa e Hija,115.19,0.0,115.19
2493,Caraballo y Hernando,1325.03,1210.52,114.51
2980,Botello de Longoria e Hijos,113.75,0.0,113.75
2793,Gestora Parra e Hijos,876.33,762.72,113.61
4135,Centro Arellano-Benavides,1333.74,1221.03,112.71
4474,Rosado de Adame S. de H.,265.12,152.91,112.21
897,Air Alemán-Aguilera,1397.48,1285.38,112.1
2561,Solorzano de Colón y Flia.,431.54,321.44,110.1
3960,Beltrán-Lorente SRL,109.19,0.0,109.19
1326,Asociación Casado-Mireles,1346.92,1241.86,105.06
2120,Viera-Requena,1045.51,941.07,104.44
156,Mata y Arroyo SRL,101.96,0.0,101.96
1560,Global Aranda,99.38,0.0,99.38
1477,Pelayo de Marco e Hijo,96.71,0.0,96.71
3773,Rivas de Villalobos SRL,95.13,0.0,95.13
4625,"Martí, Luis y Villagómez y Asoc.",1897.52,1803.2,94.32
3829,Grupo Plaza-Pantoja,93.85,0.0,93.85
3872,Pardo de Pelayo,93.29,0.0,93.29
440,Terrazas y Villagómez y Flia.,92.71,0.0,92.71
2064,Corporación Rascón-Serna,996.4,904.22,92.18
2037,Grupo Jasso e Hijos,91.2,0.0,91.2
4316,Tapia y Rolón e Hijo,1423.73,1335.15,88.58
2780,Alanis y Escamilla SA,87.56,0.0,87.56
687,Meraz y Lerma,85.17,0.0,85.17
3502,Marcos de Caldera y Flia.,1548.52,1463.47,85.05
2142,Villalobos de Fuentes,83.83,0.0,83.83
321,Hurtado-Anguiano,82.59,0.0,82.59
786,Bustos de Colunga e Hijo,1596.87,1515.39,81.48
2708,Air Solano-Coronado,80.78,0.0,80.78
4312,Corporación Negrón-Banda,641.78,562.6,79.18
2794,Beltrán y Loya,1067.53,989.44,78.09
804,Viajes Escribano,76.55,0.0,76.55
4354,Robledo-Asensio,601.84,525.92,75.92
3975,Sedillo-Corona,73.32,0.0,73.32
1191,Viajes Sanabria-Ruelas,73.01,0.0,73.01
2334,Fierro-Antón e Hija,72.82,0.0,72.82
322,Ramón y Palomino,72.66,0.0,72.66
2256,De Jesús-Casanova SA,72.53,0.0,72.53
1431,Sánchez y Angulo y Flia.,1498.61,1427.87,70.74
2234,"Vega, Ontiveros y Rangel y Flia.",466.94,397.05,69.89
2203,"Granados, Villalba y Menéndez y Asoc.",69.44,0.0,69.44
914,Rubio-Carrión e Hija,65.96,0.0,65.96
1526,Valentín y Abrego e Hija,65.27,0.0,65.27
1958,Aguilera-Venegas,62.76,0.0,62.76
3667,Orozco-Zapata,1807.08,1744.62,62.46
3452,"Guillen, Oquendo y Toledo y Asoc.",61.96,0.0,61.96
2009,Lázaro y Véliz,1435.26,1373.51,61.75
2963,Rolón-Cabán y Asoc.,61.48,0.0,61.48
2290,Grupo Muñiz SA,61.3,0.0,61.3
641,Empresa Hinojosa SA,60.74,0.0,60.74
4329,Grijalva-Olvera SRL,1515.63,1455.6,60.03
3594,Centro Rico e Hijo,59.37,0.0,59.37
3276,Holguín de Maldonado,59.01,0.0,59.01
197,Cabán-Rueda,1774.11,1715.24,58.87
1231,Méndez de Barroso,2652.03,2593.73,58.3
3751,Laureano-Valencia y Asoc.,1112.85,1055.31,57.54
3723,Peralta de Mota,1298.32,1241.32,57.0
870,Valentín de Becerra e Hija,1954.84,1899.55,55.29
991,Sanz de Elizondo,54.32,0.0,54.32
2187,Asociación Rubio SRL,1663.72,1610.16,53.56
2786,Gestora Quesada,52.36,0.0,52.36
4897,Quintero de Jasso y Flia.,49.52,0.0,49.52
2329,Leiva y Medrano,357.93,312.05,45.88
4978,Vela de Torres e Hijos,44.91,0.0,44.91
403,Franco-Tapia e Hija,43.29,0.0,43.29
2938,Vallejo-Cortés,42.22,0.0,42.22
3538,Laboy y Marco,1724.35,1684.99,39.36
3076,Rolón y Baca,1547.71,1508.39,39.32
1789,Garay de Deleón,39.13,0.0,39.13
3809,Grupo Heredia,626.03,587.09,38.94
3726,Verdugo-Madrid,1422.22,1383.59,38.63
117,Enríquez de Ulibarri e Hija,37.45,0.0,37.45
4369,Armijo de Silva,37.11,0.0,37.11
4825,Requena de Madrid SRL,762.68,726.0,36.68
2010,Air Campos e Hijos,1919.59,1884.57,35.02
2160,Grupo Varela-Peláez,33.34,0.0,33.34
4239,"Alicea, Madera y Alejandro e Hijos",33.07,0.0,33.07
3070,Santacruz-Meraz,1958.34,1925.71,32.63
3857,Pelayo-Treviño,464.1,434.79,29.31
1737,Clemente de Alejandro y Asoc.,1006.22,977.03,29.19
1974,Barroso-Corral,28.69,0.0,28.69
1123,Godínez de Sandoval e Hija,28.17,0.0,28.17
3682,Ortega-Correa e Hijo,28.15,0.0,28.15
1877,"Tirado, Orozco y Guajardo S. de H.",1043.68,1016.86,26.82
4893,Asociación Benítez SA,1820.13,1794.8,25.33
1809,Garibay de Benavides SA,1132.55,1107.26,25.29
4216,Valles-Expósito y Flia.,1826.58,1801.36,25.22
1053,Riojas y Ros y Asoc.,22.97,0.0,22.97
3741,"Lucio, Rivas y Rivero SA",1023.45,1002.74,20.71
1913,Empresa Montes y Flia.,20.4,0.0,20.4
3941,Lozano de Jaime SA,88.7,73.24,15.46
4141,Gestora Madrigal e Hijos,586.3,572.28,14.02
1893,Corporación Asensio-Archuleta,413.13,404.96,8.17
2910,Delapaz y Lara e Hijos,39.82,32.9,6.92
2777,Centro Guerrero-Girón,476.75,470.93,5.82
1751,Olivera-Lázaro e Hijo,0.0,0.0,0.0
1754,Viajes Chacón-Negrón,0.0,0.0,0.0
1759,Chapa y Almanza,0.0,0.0,0.0
1760,Global Galindo-Ruvalcaba,0.0,0.0,0.0
1764,Moya-Sepúlveda y Asoc.,0.0,0.0,0.0
1767,Global Acosta,0.0,0.0,0.0
1772,Corporación Vásquez-Alicea,0.0,0.0,0.0
1776,Solano-Escudero,0.0,0.0,0.0
1781,Corporación Nazario S. de H.,0.0,0.0,0.0
1785,Santiago y Salas,0.0,0.0,0.0
1794,Ballesteros-Tafoya y Flia.,0.0,0.0,0.0
1798,Puente de Valdez,0.0,0.0,0.0
1802,Palacios y Quintana y Flia.,0.0,0.0,0.0
1805,Centro Canales-Ozuna,0.0,0.0,0.0
1806,"Rangel, Saldivar y Arguello S. de H.",0.0,0.0,0.0
1816,Lomeli-Coronado,0.0,0.0,0.0
1819,"Fajardo, Crespo y Regalado S. de H.",0.0,0.0,0.0
1825,Moreno de Cortés e Hijo,0.0,0.0,0.0
1828,Romero-Martínez y Asoc.,0.0,0.0,0.0
1834,Toledo y Cintrón S. de H.,0.0,0.0,0.0
1835,Grupo Andrés e Hijo,0.0,0.0,0.0
1842,"Gonzáles, Posada y Delacrúz e Hija",0.0,0.0,0.0
1843,Alicea de Loya e Hija,0.0,0.0,0.0
1844,Ramón de Arguello e Hijo,0.0,0.0,0.0
1862,Tello-Gaytán y Asoc.,0.0,0.0,0.0
1867,"Alvarado, Sisneros y Colunga SRL",0.0,0.0,0.0
1886,Acevedo de Soto e Hijo,0.0,0.0,0.0
1889,Rojo-Anguiano,0.0,0.0,0.0
1892,Villegas-Valladares e Hijos,0.0,0.0,0.0
1897,Ontiveros y Zepeda,0.0,0.0,0.0
1898,Jaime-Montero,0.0,0.0,0.0
1900,Global Estévez,0.0,0.0,0.0
1901,De Anda y Carreón,0.0,0.0,0.0
1902,Matías de Pozo SA,0.0,0.0,0.0
1905,Piña y Ontiveros SRL,0.0,0.0,0.0
1910,Rivas-Munguía y Asoc.,0.0,0.0,0.0
1914,Narváez de Abrego y Flia.,0.0,0.0,0.0
1916,Estévez y Marcos e Hija,0.0,0.0,0.0
1925,Viajes Soriano e Hijo,0.0,0.0,0.0
1939,Global Matías y Flia.,0.0,0.0,0.0
1942,Global Camacho-Villareal,0.0,0.0,0.0
1950,Gómez-Duarte e Hijo,0.0,0.0,0.0
1957,Arteaga de Palacios,0.0,0.0,0.0
1959,Santiago-Palomo,0.0,0.0,0.0
1962,Lebrón y Cordero y Flia.,0.0,0.0,0.0
1963,Asociación Barreto,0.0,0.0,0.0
1966,Morales-Ulibarri SA,0.0,0.0,0.0
1968,Delafuente de Páez SRL,0.0,0.0,0.0
1971,Simón y Saavedra,0.0,0.0,0.0
1972,Aragón y Soto,0.0,0.0,0.0
1975,Duran y Mireles,0.0,0.0,0.0
1977,Cobo-Valladares SRL,0.0,0.0,0.0
1980,Ledesma y Caro S. de H.,0.0,0.0,0.0
1983,"Maya, Requena y Martín y Flia.",0.0,0.0,0.0
1984,Sosa-Valverde y Flia.,0.0,0.0,0.0
1988,"Garibay, Madera y Corral e Hijo",0.0,0.0,0.0
1989,Centro Tirado-Villagómez,0.0,0.0,0.0
1993,Herrera y Mota e Hijo,0.0,0.0,0.0
1997,Cintrón de Abeyta SA,0.0,0.0,0.0
1998,Murillo y Ordóñez SA,0.0,0.0,0.0
2001,Velasco-Irizarry,0.0,0.0,0.0
2002,Lomeli de Alejandro SRL,0.0,0.0,0.0
2004,Centro Antón y Flia.,0.0,0.0,0.0
2005,Air Hernando,0.0,0.0,0.0
2006,Gestora Almaráz-Leiva,0.0,0.0,0.0
2007,Empresa Giménez,0.0,0.0,0.0
2023,Linares de Delatorre e Hijos,0.0,0.0,0.0
2032,Cornejo y Lemus SRL,0.0,0.0,0.0
2035,Centro Briones e Hija,0.0,0.0,0.0
2038,Peláez de Polanco,0.0,0.0,0.0
2045,Partida de Mojica S. de H.,0.0,0.0,0.0
2053,Centro Lozada,0.0,0.0,0.0
2054,Caro y Cazares e Hija,0.0,0.0,0.0
2058,Matos y Magaña,0.0,0.0,0.0
2059,Gestora Loya,0.0,0.0,0.0
2062,Mena-Apodaca e Hijos,0.0,0.0,0.0
2066,Olivo-Balderas y Flia.,0.0,0.0,0.0
2067,"Espinosa, Roque y Becerra e Hija",0.0,0.0,0.0
2070,Gallego de Rivera SRL,0.0,0.0,0.0
2074,Galán-Figueroa,0.0,0.0,0.0
2078,Grupo Bonilla,0.0,0.0,0.0
2083,"Borrego, Sandoval y Molina S. de H.",0.0,0.0,0.0
2095,Centro Valdez-Zambrano,0.0,0.0,0.0
2103,Empresa De la Fuente e Hijo,0.0,0.0,0.0
2105,Expósito-Montemayor e Hijos,0.0,0.0,0.0
2107,"Quintana, Terrazas y Almaráz SA",0.0,0.0,0.0
2114,Razo y Niño SA,0.0,0.0,0.0
2121,Viajes Sandoval-Ortega,0.0,0.0,0.0
2126,"Sepúlveda, Sánchez y Alcaráz e Hijo",0.0,0.0,0.0
2129,"Córdoba, Sauceda y Ramos e Hijo",0.0,0.0,0.0
2134,Empresa Meraz-Leal,0.0,0.0,0.0
2138,Martínez y Quintero,0.0,0.0,0.0
2140,Viajes Carrillo SA,0.0,0.0,0.0
2147,Hernándes-Serrano y Asoc.,0.0,0.0,0.0
2148,Castellanos y Núñez e Hijos,0.0,0.0,0.0
2151,Asociación Oliva SA,0.0,0.0,0.0
2153,Centeno y Castro SRL,0.0,0.0,0.0
2156,Cazares-Prado S. de H.,0.0,0.0,0.0
2168,Gestora Razo,0.0,0.0,0.0
2174,Aragón-Romero,0.0,0.0,0.0
2180,Gestora De la Fuente-Pardo,0.0,0.0,0.0
2182,Ruíz-Mejía,0.0,0.0,0.0
2184,Blasco de Saiz S. de H.,0.0,0.0,0.0
2186,"Vargas, González y Reyes y Flia.",0.0,0.0,0.0
2188,Becerra-Guzmán e Hijo,0.0,0.0,0.0
2201,"Tafoya, Castaño y Márquez y Asoc.",0.0,0.0,0.0
2202,Gimeno de Martos,0.0,0.0,0.0
2204,Nevárez de Castro,0.0,0.0,0.0
2206,Caldera de Aranda,0.0,0.0,0.0
2213,Guzmán y Peres y Asoc.,0.0,0.0,0.0
2218,Gestora Hidalgo-Téllez,0.0,0.0,0.0
2219,Asociación Osorio-Jiménez,0.0,0.0,0.0
2225,Arteaga y Colón e Hija,0.0,0.0,0.0
2228,Corporación Rosa SRL,0.0,0.0,0.0
2231,Tirado-Cavazos,0.0,0.0,0.0
2237,"Gimeno, Esteban y Pedraza S. de H.",0.0,0.0,0.0
2241,Juárez y Matos,0.0,0.0,0.0
2243,Asociación Lira y Flia.,0.0,0.0,0.0
2247,Garza y Pabón,0.0,0.0,0.0
2248,Asociación Gaona,0.0,0.0,0.0
2249,Air Serra,0.0,0.0,0.0
2253,Páez-Polanco,0.0,0.0,0.0
2254,Matos-Díez S. de H.,0.0,0.0,0.0
2257,Lira y Villalpando,0.0,0.0,0.0
2266,Global Alva,0.0,0.0,0.0
2271,Henríquez y Adame,0.0,0.0,0.0
2273,Altamirano de Luján,0.0,0.0,0.0
2274,Centro Ojeda,0.0,0.0,0.0
2283,Almaráz-Corral e Hijo,0.0,0.0,0.0
2284,Vera de Villar,0.0,0.0,0.0
2285,Grupo Rincón e Hijo,0.0,0.0,0.0
2293,Rodríguez de Casas,0.0,0.0,0.0
2298,Rosa-Viera S. de H.,0.0,0.0,0.0
2304,Castaño y Otero e Hijo,0.0,0.0,0.0
2309,Quezada de Quiñones,0.0,0.0,0.0
2310,Viajes Noriega,0.0,0.0,0.0
2312,Segovia de Plaza SA,0.0,0.0,0.0
2314,Rendón de Lira,0.0,0.0,0.0
2316,Empresa Santos,0.0,0.0,0.0
2319,Luque-Ballesteros e Hijos,0.0,0.0,0.0
2325,Chávez de Moya,0.0,0.0,0.0
2337,Araña y Roque,0.0,0.0,0.0
2338,Báez de Caraballo,0.0,0.0,0.0
2342,Delagarza y Varela,0.0,0.0,0.0
2350,Bermejo y Gaytán SA,0.0,0.0,0.0
2353,Viajes Sotelo-Ordóñez,0.0,0.0,0.0
2356,Partida-Vargas,0.0,0.0,0.0
2361,Air Santamaría,0.0,0.0,0.0
2362,Asociación Serra-Pichardo,0.0,0.0,0.0
2365,"Camarillo, Pantoja y Serrano e Hija",0.0,0.0,0.0
2372,Global Amaya-Olivárez,0.0,0.0,0.0
2375,Cobo de Tijerina,0.0,0.0,0.0
2376,Grupo Yáñez SA,0.0,0.0,0.0
2380,Corporación Villa SRL,0.0,0.0,0.0
2389,Ocampo y Rojo S. de H.,0.0,0.0,0.0
2391,Alonso de Carvajal,0.0,0.0,0.0
2395,Soler-Rivero,0.0,0.0,0.0
2396,Armas y Murillo,0.0,0.0,0.0
2398,"Galindo, Elizondo y Soto e Hijos",0.0,0.0,0.0
2399,Asociación Roig-Ramírez,0.0,0.0,0.0
2405,"Delao, Hurtado y Acosta SRL",0.0,0.0,0.0
2410,González-Villar,0.0,0.0,0.0
2435,"Vásquez, Escalante y Acosta S. de H.",0.0,0.0,0.0
2446,Global Villareal y Asoc.,0.0,0.0,0.0
2461,"Barraza, Nieves y Núñez S. de H.",0.0,0.0,0.0
2468,Global Ordóñez,0.0,0.0,0.0
2489,Centro Meléndez-Orozco,0.0,0.0,0.0
2498,Empresa Ojeda-Villagómez,0.0,0.0,0.0
2505,Bermejo y Marroquín e Hija,0.0,0.0,0.0
2508,Olivas-Cervantes SA,0.0,0.0,0.0
2523,Bernal y Montes S. de H.,0.0,0.0,0.0
2526,Rocha y Palomino y Flia.,0.0,0.0,0.0
2530,"Rivera, Otero y Venegas e Hija",0.0,0.0,0.0
2533,Orozco y Meza e Hijos,0.0,0.0,0.0
2536,Segura y Benito e Hijos,0.0,0.0,0.0
2544,Jaramillo de Hernándes e Hijo,0.0,0.0,0.0
2545,"Adame, Salazar y Barrientos y Asoc.",0.0,0.0,0.0
2550,Miranda y Polanco,0.0,0.0,0.0
2555,Mateos de Cornejo,0.0,0.0,0.0
2556,"Villagómez, Rangel y Solorzano y Asoc.",0.0,0.0,0.0
2559,Hernández de Arroyo e Hija,0.0,0.0,0.0
2573,Zamora de Martínez e Hijos,0.0,0.0,0.0
2575,Oquendo-Treviño e Hijos,0.0,0.0,0.0
2581,Menéndez-Noriega y Asoc.,0.0,0.0,0.0
2583,Lorente de Castillo y Flia.,0.0,0.0,0.0
2586,"Reyes, Alcala y Ozuna y Flia.",0.0,0.0,0.0
2588,Linares de Vergara,0.0,0.0,0.0
2595,Pichardo y Requena,0.0,0.0,0.0
2597,Urías-Martín,0.0,0.0,0.0
2615,Ávila de Negrete,0.0,0.0,0.0
2618,Deleón de Zamudio,0.0,0.0,0.0
2625,Grupo Curiel e Hijo,0.0,0.0,0.0
2640,Pizarro-Delvalle,0.0,0.0,0.0
2642,"Portillo, Porras y Rodríguez e Hijo",0.0,0.0,0.0
2646,Galán de Sáenz y Asoc.,0.0,0.0,0.0
2655,Asociación Rico-Marco,0.0,0.0,0.0
2658,Asociación Cabrera e Hija,0.0,0.0,0.0
2682,Vázquez y Nazario,0.0,0.0,0.0
2684,Enríquez de Morales,0.0,0.0,0.0
2686,Ceja y Santana y Flia.,0.0,0.0,0.0
2698,Romero y Riera,0.0,0.0,0.0
2699,Abrego de Orellana,0.0,0.0,0.0
2700,Elizondo de Riera SA,0.0,0.0,0.0
2702,Ríos de Serna,0.0,0.0,0.0
2703,Juárez y Tórrez,0.0,0.0,0.0
2706,Balderas-Conde S. de H.,0.0,0.0,0.0
2717,"Abreu, Corona y Benítez SA",0.0,0.0,0.0
2718,Grupo Torres,0.0,0.0,0.0
2723,Carreón de Quintana,0.0,0.0,0.0
2727,Global Gallardo,0.0,0.0,0.0
2728,Corporación Escalante,0.0,0.0,0.0
2731,Villalpando de Zamora S. de H.,0.0,0.0,0.0
2739,Montaño y Pantoja,0.0,0.0,0.0
2744,Asociación Mascareñas,0.0,0.0,0.0
2761,Contreras-Loera e Hijo,0.0,0.0,0.0
2785,Zúñiga-Arevalo e Hijo,0.0,0.0,0.0
2795,Montalvo y Riera,0.0,0.0,0.0
2798,Camacho y Alva SRL,0.0,0.0,0.0
2799,Brito y Nava,0.0,0.0,0.0
2800,Grupo Mejía,0.0,0.0,0.0
2802,Betancourt-Navas,0.0,0.0,0.0
2806,Viajes Nieto,0.0,0.0,0.0
2817,"Laureano, Alba y Alcántar e Hijos",0.0,0.0,0.0
2822,"Rendón, Colunga y Bustos e Hija",0.0,0.0,0.0
2824,Zamora y Robles y Asoc.,0.0,0.0,0.0
2826,Correa-Casillas e Hijo,0.0,0.0,0.0
2836,Navas-Montenegro,0.0,0.0,0.0
2838,"Vázquez, Caballero y Macias e Hijos",0.0,0.0,0.0
2843,Ureña y Anaya S. de H.,0.0,0.0,0.0
2845,Gestora Oliver SA,0.0,0.0,0.0
2846,Centro Reyna e Hija,0.0,0.0,0.0
2854,"Arce, Rael y Juárez e Hijos",0.0,0.0,0.0
2857,Samaniego-Bahena,0.0,0.0,0.0
2867,Grupo Tejeda-Robledo,0.0,0.0,0.0
2870,Zarate de Almanza SRL,0.0,0.0,0.0
2875,Yáñez y Juan,0.0,0.0,0.0
2876,Oquendo de Ledesma,0.0,0.0,0.0
2895,Martínez y Trujillo,0.0,0.0,0.0
2896,Grupo Badillo,0.0,0.0,0.0
2898,Gracia-Salvador,0.0,0.0,0.0
2900,"Carmona, Verdugo y Luevano y Flia.",0.0,0.0,0.0
2908,Jiménez-Manzanares,0.0,0.0,0.0
2917,Mateos de Herrera e Hija,0.0,0.0,0.0
2921,"Carbonell, Roque y Rivero SRL",0.0,0.0,0.0
2927,Jaimes de Nava,0.0,0.0,0.0
2929,Air Farías-Estévez,0.0,0.0,0.0
2932,Manzano-Corona e Hijos,0.0,0.0,0.0
2933,Global Montenegro-Bustos,0.0,0.0,0.0
2934,Grupo Soriano y Asoc.,0.0,0.0,0.0
2936,Arenas de Madrid e Hija,0.0,0.0,0.0
2939,"Blanco, Lara y Valdez e Hijo",0.0,0.0,0.0
2940,Empresa Navarro,0.0,0.0,0.0
2951,Asociación Serrato,0.0,0.0,0.0
2956,"Aguayo, Cabán y Mondragón SA",0.0,0.0,0.0
2960,Lucio y Serra,0.0,0.0,0.0
2972,Del Río y Villalba,0.0,0.0,0.0
2973,Narváez-Arribas SA,0.0,0.0,0.0
2976,Varela-Navarrete,0.0,0.0,0.0
2981,Centro Molina,0.0,0.0,0.0
2984,Asociación Zarate S. de H.,0.0,0.0,0.0
2991,Sepúlveda-Urías SA,0.0,0.0,0.0
2994,Rosario y Ybarra S. de H.,0.0,0.0,0.0
2999,Oliver y Saldivar,0.0,0.0,0.0
3003,Chapa de Estévez,0.0,0.0,0.0
3004,Ruelas de Zamudio e Hija,0.0,0.0,0.0
3005,Flores y Valencia,0.0,0.0,0.0
3006,Rodríquez de Villarreal e Hijo,0.0,0.0,0.0
3021,"Piñeiro, Villalobos y Menchaca SA",0.0,0.0,0.0
3028,Centro Cuevas e Hija,0.0,0.0,0.0
3035,Cobo y Páez,0.0,0.0,0.0
3040,Esteban de Reina,0.0,0.0,0.0
3048,Mares de Castro,0.0,0.0,0.0
3052,Asociación Aranda,0.0,0.0,0.0
3056,"Urías, Luevano y Reynoso e Hijo",0.0,0.0,0.0
3058,Centro Valadez-Tapia,0.0,0.0,0.0
3059,Centro Ornelas-Centeno,0.0,0.0,0.0
3061,Santillán-Jiménez,0.0,0.0,0.0
3078,Cantú de Carballo SA,0.0,0.0,0.0
3080,Vigil-Roca SA,0.0,0.0,0.0
3088,Global Carmona,0.0,0.0,0.0
3090,"Pacheco, Morales y Medina e Hija",0.0,0.0,0.0
3108,Burgos de Jiménez e Hijos,0.0,0.0,0.0
3111,Benavídez de Arias e Hija,0.0,0.0,0.0
3120,Ferrer-Silva y Asoc.,0.0,0.0,0.0
3128,Bustamante de Baeza e Hijo,0.0,0.0,0.0
3137,Esteve y Santillán,0.0,0.0,0.0
3142,Conde y Carrera,0.0,0.0,0.0
3144,Corporación Salas-Molina,0.0,0.0,0.0
3147,Hurtado y Puig e Hijo,0.0,0.0,0.0
3153,Canales de Meraz,0.0,0.0,0.0
3157,Corporación Montero,0.0,0.0,0.0
3169,Alarcón y Holguín,0.0,0.0,0.0
3176,Grupo Acosta y Asoc.,0.0,0.0,0.0
3178,Asociación Villagómez,0.0,0.0,0.0
3189,Ponce y Miguel SA,0.0,0.0,0.0
3194,Corporación Cardona-Rojo,0.0,0.0,0.0
3195,Becerra-Loera,0.0,0.0,0.0
3197,Huerta de Espinoza y Flia.,0.0,0.0,0.0
3198,Madrid-Esteve,0.0,0.0,0.0
3203,Martí-Domingo SA,0.0,0.0,0.0
3207,"Linares, Valenzuela y Caro e Hijo",0.0,0.0,0.0
3212,Corporación Pardo e Hijo,0.0,0.0,0.0
3215,Global Llamas SRL,0.0,0.0,0.0
3216,Bahena y Simón SRL,0.0,0.0,0.0
3217,Delatorre-Flórez,0.0,0.0,0.0
3218,Costa-Reyna e Hija,0.0,0.0,0.0
3221,Jimínez-Urrutia SA,0.0,0.0,0.0
3229,Global Tirado,0.0,0.0,0.0
3230,Polanco y Lozada e Hijo,0.0,0.0,0.0
3232,Centro Pabón-Carbajal,0.0,0.0,0.0
3233,Bustamante de Miramontes,0.0,0.0,0.0
3237,"Granados, Córdoba y Marrero e Hijos",0.0,0.0,0.0
3238,"Gallegos, Roig y Juárez e Hija",0.0,0.0,0.0
3251,Air Alemán e Hija,0.0,0.0,0.0
3263,Castellano y Cortés SRL,0.0,0.0,0.0
3264,Castañeda de Vela SA,0.0,0.0,0.0
3267,Corporación Morales-Delgado,0.0,0.0,0.0
3270,Bernal de Andreu,0.0,0.0,0.0
3271,Alfaro de Díaz,0.0,0.0,0.0
3275,Global Barrera-Betancourt,0.0,0.0,0.0
3278,Muñoz-Zayas SA,0.0,0.0,0.0
3279,Gestora Merino-Tovar,0.0,0.0,0.0
3282,Lucero-Figueroa e Hijo,0.0,0.0,0.0
3283,Rueda-Berríos,0.0,0.0,0.0
3285,Asociación Ojeda-Carbajal,0.0,0.0,0.0
3292,Gonzáles-Girón,0.0,0.0,0.0
3299,Asociación García y Asoc.,0.0,0.0,0.0
3301,"Domínquez, Delagarza y Reyna SA",0.0,0.0,0.0
3309,Lucero-Alfonso,0.0,0.0,0.0
3312,"Godínez, Espino y Santiago e Hijos",0.0,0.0,0.0
3315,"Barajas, Bravo y Vanegas e Hijos",0.0,0.0,0.0
3319,"Villareal, Batista y Concepción e Hija",0.0,0.0,0.0
