serie_correlativo;numero;nombre_empresa;fecha_de_emision;hora_de_emision;nom_proveedor;cat_proveedor;tipo_documento;doc_proveedor;items;factura.fecha_emision;factura.cliente;factura.id_cliente;factura.total;factura.moneda;factura.estado;item.id_producto;item.codigo_producto;item.nom_producto;item.categoria_producto;item.cantidad;item.valor_unitario;item.precio_unitario;item.descuento;item.subtotal;item.porcentaje_de_igv;item.igv;item.total;item.moneda;item.tipo_de_cambio;item.id_estado;item.nombre_estado;item.id_vendedor;item.nom_vendedor;item.id_cuenta_analitica;item.nom_cuenta_analitica;item.distribucion_analitica;item.evento.id_evento;item.evento.nom_evento;item.evento.Fecha_hora_ini_event;item.evento.Fecha_hora_fin_event;item.evento.id_organizador;item.evento.nom_organizador;item.evento.tipo_organizador
(01) Factura FB01;00000035;COLABORATIVA S.A.C.;2/09/2025;3/10/2025 15:20;JP Producciones Generales EIRL;Cliente;6;20608361074;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 322.0, 'precio_unitario': 379.96, 'descuento': None, 'subtotal': 322.0, 'porcentaje_de_igv': '18.00', 'igv': 57.96, 'total': 379.96, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'JP Producciones Generales EIRL', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];2/09/2025;;;;;;1;;ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP;;1;322;379.96;;322;18;57.96;379.96;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;;;[];;;;;;JP Producciones Generales EIRL;
(01) Factura FB01;00000033;COLABORATIVA S.A.C.;2/09/2025;3/10/2025 12:57;JP Producciones Generales EIRL;Cliente;6;20608361074;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'COMISIÓN PAGOS DIGITALES SEGUN CONTRATO', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 322.0, 'precio_unitario': 379.96, 'descuento': None, 'subtotal': 322.0, 'porcentaje_de_igv': '18.00', 'igv': 57.96, 'total': 379.96, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'JP Producciones Generales EIRL', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];2/09/2025;;;;;;1;;COMISIÓN PAGOS DIGITALES SEGUN CONTRATO;;1;322;379.96;;322;18;57.96;379.96;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;;;[];;;;;;JP Producciones Generales EIRL;
(01) Factura FB01;00000032;COLABORATIVA S.A.C.;2/09/2025;3/10/2025 12:49;JP Producciones Generales EIRL;Cliente;6;20608361074;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 322.0, 'precio_unitario': 379.96, 'descuento': None, 'subtotal': 322.0, 'porcentaje_de_igv': '18.00', 'igv': 57.96, 'total': 379.96, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'JP Producciones Generales EIRL', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];2/09/2025;;;;;;1;;ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP;;1;322;379.96;;322;18;57.96;379.96;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;;;[];;;;;;JP Producciones Generales EIRL;
(01) Factura FB01;00000030;COLABORATIVA S.A.C.;2/09/2025;3/10/2025 12:13;CORPORACION MUKANRANKO S.A.C.;;6;20609593076;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 54.15, 'precio_unitario': 63.9, 'descuento': None, 'subtotal': 54.15, 'porcentaje_de_igv': '18.01', 'igv': 9.75, 'total': 63.9, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'CORPORACION MUKANRANKO S.A.C.', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];2/09/2025;;;;;;1;;COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -;;1;54.15;63.9;;54.15;18.01;9.75;63.9;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;;;[];;;;;;CORPORACION MUKANRANKO S.A.C.;
(01) Factura FB01;00000029;COLABORATIVA S.A.C.;29/08/2025;3/10/2025 11:14;CORPORACION MUKANRANKO S.A.C.;;6;20609593076;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 54.15, 'precio_unitario': 63.9, 'descuento': None, 'subtotal': 54.15, 'porcentaje_de_igv': '18.01', 'igv': 9.75, 'total': 63.9, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'CORPORACION MUKANRANKO S.A.C.', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];29/08/2025;;;;;;1;;COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -;;1;54.15;63.9;;54.15;18.01;9.75;63.9;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;;;[];;;;;;CORPORACION MUKANRANKO S.A.C.;
(01) Factura FB01;00000028;COLABORATIVA S.A.C.;27/08/2025;3/10/2025 15:24;CORPORACION MUKANRANKO S.A.C.;;6;20609593076;[{'id_producto': '1', 'codigo_producto': '231', 'nom_producto': 'DIFUSION MAILING', 'categoria_producto': 'service', 'cantidad': '1.0', 'valor_unitario': 900.0, 'precio_unitario': 1062.0, 'descuento': None, 'subtotal': 900.0, 'porcentaje_de_igv': '18.00', 'igv': 162.0, 'total': 1062.0, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'CORPORACION MUKANRANKO S.A.C.', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];27/08/2025;;;;;;1;231;DIFUSION MAILING;service;1;900;1062;;900;18;162;1062;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;;;[];;;;;;CORPORACION MUKANRANKO S.A.C.;
(01) Factura FB01;00000027;COLABORATIVA S.A.C.;27/08/2025;3/10/2025 15:12;CORPORACION MUKANRANKO S.A.C.;;6;20609593076;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 53.9, 'precio_unitario': 63.6, 'descuento': None, 'subtotal': 53.9, 'porcentaje_de_igv': '18.00', 'igv': 9.7, 'total': 63.6, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'CORPORACION MUKANRANKO S.A.C.', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];27/08/2025;;;;;;1;;COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -;;1;53.9;63.6;;53.9;18;9.7;63.6;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;;;[];;;;;;CORPORACION MUKANRANKO S.A.C.;
(01) Factura FB01;00000026;COLABORATIVA S.A.C.;27/08/2025;3/10/2025 15:09;CORPORACION MUKANRANKO S.A.C.;;6;20609593076;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 53.81, 'precio_unitario': 63.5, 'descuento': None, 'subtotal': 53.81, 'porcentaje_de_igv': '18.01', 'igv': 9.69, 'total': 63.5, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'CORPORACION MUKANRANKO S.A.C.', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];27/08/2025;;;;;;1;;COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -;;1;53.81;63.5;;53.81;18.01;9.69;63.5;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;;;[];;;;;;CORPORACION MUKANRANKO S.A.C.;
(01) Factura FB01;00000025;COLABORATIVA S.A.C.;27/08/2025;3/10/2025 14:49;CORPORACION MUKANRANKO S.A.C.;;6;20609593076;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'PERSONAL -', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 1016.95, 'precio_unitario': 1200.0, 'descuento': None, 'subtotal': 1016.95, 'porcentaje_de_igv': '18.00', 'igv': 183.05, 'total': 1200.0, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'CORPORACION MUKANRANKO S.A.C.', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];27/08/2025;;;;;;1;;PERSONAL -;;1;1016.95;1200;;1016.95;18;183.05;1200;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;;;[];;;;;;CORPORACION MUKANRANKO S.A.C.;
(01) Factura FB01;00000024;COLABORATIVA S.A.C.;27/08/2025;3/10/2025 14:38;CORPORACION MUKANRANKO S.A.C.;;6;20609593076;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'PERSONAL -', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 1016.95, 'precio_unitario': 1200.0, 'descuento': None, 'subtotal': 1016.95, 'porcentaje_de_igv': '18.00', 'igv': 183.05, 'total': 1200.0, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'CORPORACION MUKANRANKO S.A.C.', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];27/08/2025;;;;;;1;;PERSONAL -;;1;1016.95;1200;;1016.95;18;183.05;1200;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;;;[];;;;;;CORPORACION MUKANRANKO S.A.C.;
(01) Factura FB01;00000023;COLABORATIVA S.A.C.;27/08/2025;3/10/2025 14:34;CORPORACION MUKANRANKO S.A.C.;;6;20609593076;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'PERSONAL -', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 805.08, 'precio_unitario': 949.99, 'descuento': None, 'subtotal': 805.08, 'porcentaje_de_igv': '18.00', 'igv': 144.91, 'total': 949.99, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'CORPORACION MUKANRANKO S.A.C.', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];27/08/2025;;;;;;1;;PERSONAL -;;1;805.08;949.99;;805.08;18;144.91;949.99;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;;;[];;;;;;CORPORACION MUKANRANKO S.A.C.;
(01) Factura FB01;00000022;COLABORATIVA S.A.C.;27/08/2025;3/10/2025 12:25;CORPORACION MUKANRANKO S.A.C.;;6;20609593076;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'PERSONAL -', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 677.97, 'precio_unitario': 800.0, 'descuento': None, 'subtotal': 677.97, 'porcentaje_de_igv': '18.00', 'igv': 122.03, 'total': 800.0, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'CORPORACION MUKANRANKO S.A.C.', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];27/08/2025;;;;;;1;;PERSONAL -;;1;677.97;800;;677.97;18;122.03;800;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;;;[];;;;;;CORPORACION MUKANRANKO S.A.C.;
(01) Factura FB01;00000021;COLABORATIVA S.A.C.;27/08/2025;3/10/2025 12:07;CORPORACION MUKANRANKO S.A.C.;;6;20609593076;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 51.99, 'precio_unitario': 61.35, 'descuento': None, 'subtotal': 51.99, 'porcentaje_de_igv': '18.00', 'igv': 9.36, 'total': 61.35, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'CORPORACION MUKANRANKO S.A.C.', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];27/08/2025;;;;;;1;;COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -;;1;51.99;61.35;;51.99;18;9.36;61.35;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;;;[];;;;;;CORPORACION MUKANRANKO S.A.C.;
(01) Factura F001;00000014;COLABORATIVA S.A.C.;25/08/2025;3/10/2025 10:38;CORPORACION MUKANRANKO S.A.C.;;6;20609593076;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 55.34, 'precio_unitario': 65.3, 'descuento': None, 'subtotal': 55.34, 'porcentaje_de_igv': '18.00', 'igv': 9.96, 'total': 65.3, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'CORPORACION MUKANRANKO S.A.C.', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];25/08/2025;;;;;;1;;COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -;;1;55.34;65.3;;55.34;18;9.96;65.3;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;;;[];;;;;;CORPORACION MUKANRANKO S.A.C.;
(01) Factura F001;00000013;COLABORATIVA S.A.C.;25/08/2025;3/10/2025 09:04;CORPORACION MUKANRANKO S.A.C.;;6;20609593076;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 51.86, 'precio_unitario': 61.19, 'descuento': None, 'subtotal': 51.86, 'porcentaje_de_igv': '17.99', 'igv': 9.33, 'total': 61.19, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'CORPORACION MUKANRANKO S.A.C.', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];25/08/2025;;;;;;1;;COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -;;1;51.86;61.19;;51.86;17.99;9.33;61.19;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;;;[];;;;;;CORPORACION MUKANRANKO S.A.C.;
(01) Factura F001;00000011;COLABORATIVA S.A.C.;25/08/2025;3/10/2025 08:54;CORPORACION MUKANRANKO S.A.C.;;6;20609593076;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'COMISIÓN PAGOS DIGITALES SEGÚN CONTRATO', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 51.86, 'precio_unitario': 61.19, 'descuento': None, 'subtotal': 51.86, 'porcentaje_de_igv': '17.99', 'igv': 9.33, 'total': 61.19, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'CORPORACION MUKANRANKO S.A.C.', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];25/08/2025;;;;;;1;;COMISIÓN PAGOS DIGITALES SEGÚN CONTRATO;;1;51.86;61.19;;51.86;17.99;9.33;61.19;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;;;[];;;;;;CORPORACION MUKANRANKO S.A.C.;
(01) Factura F001;00000015;COLABORATIVA S.A.C.;25/08/2025;3/10/2025 12:52;JP Producciones Generales EIRL;Cliente;6;20608361074;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 322.0, 'precio_unitario': 379.96, 'descuento': None, 'subtotal': 322.0, 'porcentaje_de_igv': '18.00', 'igv': 57.96, 'total': 379.96, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'JP Producciones Generales EIRL', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];25/08/2025;;;;;;1;;ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP;;1;322;379.96;;322;18;57.96;379.96;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;;;[];;;;;;JP Producciones Generales EIRL;
(01) Factura F001;00000012;COLABORATIVA S.A.C.;25/08/2025;3/10/2025 09:01;JP Producciones Generales EIRL;Cliente;6;20608361074;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 322.0, 'precio_unitario': 379.96, 'descuento': None, 'subtotal': 322.0, 'porcentaje_de_igv': '18.00', 'igv': 57.96, 'total': 379.96, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'JP Producciones Generales EIRL', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];25/08/2025;;;;;;1;;ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP;;1;322;379.96;;322;18;57.96;379.96;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;;;[];;;;;;JP Producciones Generales EIRL;
(01) Factura F001;00000010;COLABORATIVA S.A.C.;22/08/2025;3/10/2025 17:24;JP Producciones Generales EIRL;Cliente;6;20608361074;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 322.0, 'precio_unitario': 379.96, 'descuento': None, 'subtotal': 322.0, 'porcentaje_de_igv': '18.00', 'igv': 57.96, 'total': 379.96, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'JP Producciones Generales EIRL', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];22/08/2025;;;;;;1;;ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP;;1;322;379.96;;322;18;57.96;379.96;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;;;[];;;;;;JP Producciones Generales EIRL;
(01) Factura F001;00000009;COLABORATIVA S.A.C.;22/08/2025;3/10/2025 17:13;JP Producciones Generales EIRL;Cliente;6;20608361074;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 322.0, 'precio_unitario': 379.96, 'descuento': None, 'subtotal': 322.0, 'porcentaje_de_igv': '18.00', 'igv': 57.96, 'total': 379.96, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'JP Producciones Generales EIRL', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];22/08/2025;;;;;;1;;ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP;;1;322;379.96;;322;18;57.96;379.96;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;;;[];;;;;;JP Producciones Generales EIRL;
